WARHAMMER: CHAOSBANE;67;5.3;PlayStation 5;Bigben Interactive ;Games Workshop;Nov 12, 2020;In a world ravaged by war and dominated by magic, you are the last hope for the Empire of Man against the Chaos hordes. Playing solo or with up to 4 in local or online co-op, choose a hero from 4 character classes with unique and complementary skills, and prepare for epic battles wielding… Expand;9 ;Role-Playing,Action RPG
ODDWORLD: SOULSTORM;66;6.6;PlayStation 5;Oddworld Inhabitants ;Oddworld Inhabitants;Apr 6, 2021;In Oddworld: Soulstorm, you pick-up where New 'N' Tasty left off. Abe has undergone an unwanted transformation from being a clueless Mudokon cog, literally about to be chewed up by the Glukkons' big business machine, into an unlikely hero, a beacon of hope.Abe was someone who went about… Expand;49 ;Action Adventure,General
MONSTER ENERGY SUPERCROSS - THE OFFICIAL VIDEOGAME 4;66;tbd;PlayStation 5;Koch Media ;Milestone S.r.l;Mar 8, 2021;Cross is Super Again. The official videogame of the Monster Energy AMA Supercross Championship is back with its fourth edition, promising to be the most extreme ever.A SUPER CAREER Make your way along the path that will lead you to success. A new career mode will put your abilities to… Expand;14 ;Racing,Arcade,Automobile
HOOD: OUTLAWS & LEGENDS;65;6.3;PlayStation 5;Focus Home Interactive;Sumo Newcastle;May 7, 2021;In a violent, medieval world, outplay rival gangs in intense PvPvE multiplayer heists. Moving in stealth to steal treasures unseen or dominating through loud and brutal combat, only the best will escape with hard-earned riches.;21 ;Action Adventure,General
SPIRIT OF THE NORTH: ENHANCED EDITION;64;6.0;PlayStation 5;Merge Games;Infuse Studio;Nov 26, 2020;Spirit of the North: Enhanced Edition is a single-player 3rd-person adventure game inspired by the breathtaking and mysterious landscapes of Iceland. The story takes root from various pieces of Nordic folklore. Play as an ordinary fox whose story becomes entwined with The Guardian of the… Expand;17 ;Adventure,3D,Third-Person
OVERRIDE 2: SUPER MECH LEAGUE;63;tbd;PlayStation 5;Modus Games;Modus Studios Brazil;Dec 22, 2020;Override is a 3D fighting game with local and online multiplayer modes that is perfect for competitive players, mech fans, or casual brawlers.This newest entry to the series features a fully online Career Mode, improved combat systems, and tons of multiplayer modes.;15 ;Action,General,Fighting,3D
TERMINATOR: RESISTANCE ENHANCED;61;7.3;PlayStation 5;Reef Entertainment;Teyon;Apr 30, 2021;A standalone product and as a free upgrade for owners of the PS4 version. Features a range of graphical improvements as well as additional content.;13 ;Action,Shooter,First-Person,Arcade
DESTRUCTION ALLSTARS;62;5.1;PlayStation 5;PlayStation Studios;Lucid;Feb 2, 2021;Destruction All Stars is an action-packed sports event that pits drivers against one another in an intense competition. The goal? Wreck as many cars as possible.;54 ;Simulation,Vehicle,Combat
GODFALL;61;4.9;PlayStation 5;Gearbox Publishing;Counterplay Games;Nov 12, 2020;Save Aperion. You are the last of the Valorian knights, masters of combat equipped with legendary armor called Valorplates. Ascend in Godfall, a first-of-its-kind, looter-slasher, melee action-RPG.;58 ;Role-Playing,Action RPG
TENNIS WORLD TOUR 2;58;6.4;PlayStation 5;Maximum Games ;Big Ant Studios;Mar 25, 2021;Compete as the world's top players or create your own player to dominate the world rankings. Tennis world tour 2 will give you the opportunity to experience the purest form of tennis, with faster paced gameplay and enhanced animations that create most realistic tennis simulation yet. Choose… Expand;7 ;Sports,Individual,Tennis
WEREWOLF: THE APOCALYPSE - EARTHBLOOD;54;3.9;PlayStation 5;Nacon;Cyanide;Feb 4, 2021;A unique experience full of savage combat and mystical adventures, inspired by the famous role-playing game. You are Cahal, a powerful Garou who chose to go into exile after losing control of his destructive rage. On his quest for redemption and blood, Cahal plays a crucial role in the great… Expand;32 ;Role-Playing,Action RPG
BALAN WONDERWORLD;51;5.6;PlayStation 5;Square Enix;Square Enix;Mar 26, 2021;BALAN WONDERWORLD is an action platformer game themed around the Balan Theatre. Led by the enigmatic maestro named Balan, the stars of the show Emma and Leo will use special abilities from a multitude of characterful costumes as they adventure in the bizarre and imaginary land of… Expand;28 ;Action,Platformer,3D
