Pro Evolution Soccer 2011 3D,73,6.9,3DS,March 25, 2011,/game/3ds/pro-evolution-soccer-2011-3d,https://static.metacritic.com/images/products/games/0/3d4c119ba82fa95f1b4414554b19982a-98.jpg
Scribblenauts Unlimited,73,7.7,3DS,November 13, 2012,/game/3ds/scribblenauts-unlimited,https://static.metacritic.com/images/products/games/8/9fcb976429e13f5162847685fffef489-98.jpg
LBX: Little Battlers eXperience,73,7.4,3DS,August 21, 2015,/game/3ds/lbx-little-battlers-experience,https://static.metacritic.com/images/products/games/0/a1c63942dbe6c58cff89e27845464ca6-98.jpg
Castlevania: Lords of Shadow - Mirror of Fate,72,7.2,3DS,March 5, 2013,/game/3ds/castlevania-lords-of-shadow---mirror-of-fate,https://static.metacritic.com/images/products/games/1/67ed99b5f1afad94f77c741d7f75b18b-98.jpg
Order Up!!,72,6.5,3DS,June 21, 2012,/game/3ds/order-up!!,https://static.metacritic.com/images/products/games/1/a253489d9fc120b33b76f9a9b63d30fc-98.jpg
Return to PoPoLoCrois: A Story of Seasons Fairytale,72,6.7,3DS,March 1, 2016,/game/3ds/return-to-popolocrois-a-story-of-seasons-fairytale,https://static.metacritic.com/images/products/games/9/f112a9e9483d0384faf83f432d3387f2-98.jpg
Gurumin 3D: A Monstrous Adventure,72,7.6,3DS,October 13, 2016,/game/3ds/gurumin-3d-a-monstrous-adventure,https://static.metacritic.com/images/products/games/98w-game.jpg
Inazuma Eleven 3: Bomb Blast,72,7.8,3DS,September 27, 2013,/game/3ds/inazuma-eleven-3-bomb-blast,https://static.metacritic.com/images/products/games/2/4c64d2c2cba05c5ce06725778fdf0ce7-98.jpg
Yo-kai Watch 2: Bony Spirits,72,7.8,3DS,September 30, 2016,/game/3ds/yo-kai-watch-2-bony-spirits,https://static.metacritic.com/images/products/games/5/00c344f4e3b8cdb879148651763e42c3-98.jpg
Mighty Gunvolt,72,6.9,3DS,August 29, 2014,/game/3ds/mighty-gunvolt,https://static.metacritic.com/images/products/games/8/eed885c23600a5ee738bcda1878dfcc7-98.jpg
Squids Odyssey,72,tbd,3DS,July 3, 2014,/game/3ds/squids-odyssey,https://static.metacritic.com/images/products/games/0/3924573bb91a249f068fc43f314e36f7-98.jpg
Disney Art Academy,72,7.1,3DS,May 13, 2016,/game/3ds/disney-art-academy,https://static.metacritic.com/images/products/games/0/5b11caa3cfaad646387619632a14796f-98.jpg
Steel Empire,72,7.7,3DS,July 31, 2014,/game/3ds/steel-empire,https://static.metacritic.com/images/products/games/98w-game.jpg
Dragon Ball: Fusions,72,8.0,3DS,November 22, 2016,/game/3ds/dragon-ball-fusions,https://static.metacritic.com/images/products/games/4/ae7e0dafea78fe0b6abec0307bba77c5-98.jpg
Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,72,6.6,3DS,October 6, 2017,/game/3ds/laytons-mystery-journey-katrielle-and-the-millionaires-conspiracy,https://static.metacritic.com/images/products/games/9/74cdac2725d146c2921c6a59c534e71c-98.jpg
Nintendogs + Cats: French Bulldog & New Friends,71,7.1,3DS,March 27, 2011,/game/3ds/nintendogs-+-cats-french-bulldog-new-friends,https://static.metacritic.com/images/products/games/1/913c2072bdb2e00c181483379e56824f-98.jpg
Rayman Origins,71,6.3,3DS,November 6, 2012,/game/3ds/rayman-origins,https://static.metacritic.com/images/products/games/0/d643b022db4337de925f109520337afb-98.jpg
Disney Magical World,71,7.5,3DS,April 11, 2014,/game/3ds/disney-magical-world,https://static.metacritic.com/images/products/games/2/a8b2a99c1e5822b3150e70b72565e5be-98.jpg
Nintendogs + Cats: Toy Poodle & New Friends,71,7.2,3DS,March 27, 2011,/game/3ds/nintendogs-+-cats-toy-poodle-new-friends,https://static.metacritic.com/images/products/games/0/f3befaf3c1220626d889395628c1df71-98.jpg
Nintendogs + Cats: Golden Retriever & New Friends,71,7.2,3DS,March 27, 2011,/game/3ds/nintendogs-+-cats-golden-retriever-new-friends,https://static.metacritic.com/images/products/games/4/916cc2a31cac2e8c00dda09f0156a6eb-98.jpg
